% Model,HUR_model_weather_Helsinki_.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:27"
% Table,Table 8 - Point Evaluation 3 (T)
% Time (h),"Temperature (degC), Point: 3","Temperature (degC), Point: 9","Temperature (degC), Point: 13","Temperature (degC), Point: 17","Temperature (degC), Point: 23","Temperature (degC), Point: 25","Temperature (degC), Point: 27","Temperature (degC), Point: 39","Temperature (degC), Point: 41","Temperature (degC), Point: 47","Temperature (degC), Point: 51","Temperature (degC), Point: 53","Temperature (degC), Point: 57"
4628,31.347556572964322,30.588069102553163,32.21052287811068,32.15473004790806,31.002791222202518,27.148561826061723,30.47453870983611,32.67872906785965,32.53725613867107,33.12811453433466,31.339118870348898,31.392390112035685,31.911602020320515
4629,31.34947086040563,30.59046113708223,32.2124539290661,32.15650430272041,31.004783242718304,27.1492263210244,30.476491295133144,32.68022361831902,32.53874567257168,33.12941574391505,31.341081815680354,31.394468843813456,31.91364102198918
4630,31.351385147847054,30.592853171611353,32.21438498002158,32.1582785575327,31.00677526323409,27.14989081598702,30.478443880430177,32.68171816877839,32.54023520647223,33.13071695349544,31.343044761011697,31.396547575591228,31.915680023657785
4631,31.353299435288363,30.59524520614042,32.216316030977,32.1600528123451,31.008767283749762,27.1505553109497,30.480396465727154,32.6832127192377,32.541724740372786,33.13201816307577,31.345007706343154,31.398626307369,31.91771902532639
4632,31.355213722729786,30.597637240669542,32.21824708193236,32.161827067157446,31.010759304265548,27.151219805912376,30.482349051024187,32.684707269697014,32.543214274273396,33.13331937265622,31.346970651674553,31.40070503914677,31.919758026995055
4633,31.357128010171095,30.600029275198608,32.22017813288778,32.163601321969736,31.012751324781334,27.151884300874997,30.484301636321163,32.68620182015633,32.54470380817389,33.13462058223655,31.348933597005953,31.4027837709246,31.92179702866372
4634,31.35904229761252,30.602421309727674,32.2221091838432,32.16537557678208,31.014743345297063,27.152548795837674,30.486254221618196,32.6876963706157,32.546193342074446,33.13592179181694,31.350896542337352,31.404862502702372,31.923836030332325
4635,31.360956585053827,30.60481334425674,32.22404023479862,32.16714983159443,31.016735365812792,27.153213290800352,30.488206806915173,32.68919092107501,32.547682875975056,33.13722300139733,31.35285948766881,31.406941234480144,31.925875032000988
4636,31.36287087249525,30.607205378785864,32.22597128575404,32.16892408640672,31.018727386328578,27.15387778576303,30.490159392212206,32.69068547153438,32.54917240987561,33.138524210977664,31.35482243300021,31.409019966257915,31.927914033669595
4637,31.36478515993656,30.60959741331493,32.22790233670946,32.17069834121912,31.020719406844307,27.154542280725707,30.49211197750924,32.69218002199375,32.55066194377616,33.139825420558054,31.35678537833155,31.411098698035687,31.9299530353382
4638,31.366699447377982,30.611989447844053,32.22983338766488,32.17247259603141,31.022711427360036,27.155206775688384,30.494064562806273,32.69367457245306,32.55215147767677,33.14112663013839,31.358748323663008,31.413177429813516,31.931992037006864
4639,31.36861373481935,30.61438148237312,32.2317644386203,32.17424685084376,31.024703447875822,27.155871270651005,30.49601714810325,32.69516912291243,32.55364101157733,33.14242783971878,31.360711268994407,31.415256161591287,31.934031038675528
4640,31.370528022260714,30.616773516902242,32.23369548957572,32.176021105656105,31.02669546839161,27.156535765613683,30.497969733400282,32.696663673371745,32.55513054547788,33.14372904929917,31.362674214325807,31.41733489336906,31.936070040344134
4641,31.37244230970208,30.61916555143131,32.23562654053114,32.177795360468394,31.028687488907337,27.15720026057636,30.49992231869726,32.698158223831115,32.55662007937843,33.14503025887956,31.364637159657264,31.41941362514683,31.938109042012798
4642,31.374356597143446,30.621557585960375,32.23755759148656,32.1795696152808,31.030679509423067,27.15786475553898,30.501874903994292,32.69965277429043,32.55810961327904,33.14633146845995,31.366600104988663,31.42149235692466,31.940148043681404
4643,31.376270884584812,30.62394962048944,32.23948864244193,32.181343870093144,31.032671529938852,27.15852925050166,30.503827489291325,32.7011473247498,32.55959914717954,33.14763267804028,31.368563050320063,31.42357108870243,31.942187045350067
4644,31.37818517202618,30.626341655018564,32.241419693397404,32.183118124905434,31.03466355045458,27.159193745464336,30.5057800745883,32.70264187520911,32.56108868108015,33.14893388762067,31.370525995651462,31.425649820480203,31.944226047018674
4645,31.380099459467544,30.62873368954763,32.243350744352824,32.18489237971778,31.03665557097031,27.159858240426956,30.507732659885335,32.70413642566848,32.562578214980704,33.150235097201005,31.372488940982862,31.427728552257975,31.946265048687337
4646,31.38201374690891,30.631125724076753,32.245281795308244,32.18666663453013,31.038647591486097,27.16052273538969,30.509685245182368,32.70563097612779,32.56406774888126,33.151536306781395,31.37445188631426,31.429807284035746,31.948304050355944
4647,31.383928034350276,30.63351775860582,32.24721284626361,32.18844088934247,31.040639612001883,27.16118723035237,30.5116378304794,32.70712552658716,32.56555728278181,33.152837516361785,31.376414831645718,31.431886015813575,31.950343052024607
4648,31.385842321791642,30.635909793134942,32.24914389721903,32.19021514415482,31.042631632517555,27.16185172531499,30.513590415776378,32.708620077046476,32.56704681668242,33.15413872594212,31.378377776977118,31.433964747591347,31.95238205369327
4649,31.38775660923301,30.63830182766401,32.251074948174505,32.191989398967166,31.04462365303334,27.162516220277666,30.51554300107341,32.710114627505845,32.568536350582974,33.155439935522566,31.380340722308517,31.43604347936912,31.954421055361877
4650,31.389065821566703,30.63958627101846,32.252097023587794,32.193107836921115,31.04596814953294,27.163182196914818,30.517011258757464,32.7111862819437,32.569675718717235,33.15648346049824,31.3816502260874,31.43722467198978,31.95551400126027
4651,31.390190374493784,30.640532694966055,32.252841693961614,32.19402612988421,31.04711503188679,27.16384862573568,30.518331707271386,32.712128875166854,32.57070822176695,33.15744834418524,31.382760309781474,31.43813194977571,31.956318225816688
4652,31.391314927420922,30.641479118913594,32.25358636433543,32.19494442284741,31.048261914240584,27.164515054556546,30.519652155785252,32.71307146839007,32.57174072481661,33.1584132278723,31.383870393475547,31.439039227561636,31.957122450373163
4653,31.392439480348003,30.64242554286119,32.25433103470925,32.19586271581056,31.04940879659449,27.165181483377467,30.520972604299118,32.714014061613284,32.572773227866264,33.15937811155936,31.38498047716962,31.439946505347564,31.957926674929638
4654,31.39356403327514,30.643371966808786,32.25507570508307,32.196781008773655,31.050555678948285,27.16584791219833,30.522293052813097,32.7149566548365,32.57380573091598,33.160342995246424,31.38609056086375,31.44085378313349,31.958730899486056
4655,31.394688586202278,30.644318390756382,32.25582037545689,32.19769930173686,31.051702561302136,27.166514341019194,30.523613501326963,32.71589924805966,32.574838233965636,33.16130787893354,31.387200644557822,31.441761060919475,31.959535124042475
4656,31.39581313912936,30.64526481470392,32.25656504583071,32.198617594699954,31.052849443655987,27.16718076984006,30.52493394984083,32.71684184128287,32.57587073701529,33.1622727626206,31.388310728251895,31.442668338705403,31.96033934859895
4657,31.396937692056497,30.646211238651517,32.25730971620453,32.1995358876631,31.05399632600978,27.16784719866098,30.52625439835475,32.71778443450603,32.57690324006495,33.16323764630761,31.389420811946025,31.44357561649133,31.961143573155425
4658,31.398062244983578,30.647157662599113,32.25805438657835,32.20045418062625,31.05514320836369,27.168513627481843,30.527574846868617,32.718727027729244,32.57793574311461,33.16420252999467,31.390530895640097,31.444482894277257,31.9619477977119
4659,31.399186797910716,30.64810408654671,32.25879905695217,32.2013724735894,31.056290090717482,27.169180056302764,30.52889529538254,32.7196696209524,32.57896824616432,33.16516741368173,31.39164097933417,31.44539017206324,31.96275202226832
4660,31.400311350837853,30.649050510494305,32.25954372732599,32.20229076655255,31.057436973071333,27.169846485123628,30.530215743896463,32.72061221417562,32.58000074921404,33.16613229736879,31.392751063028243,31.44629744984917,31.963556246824737
4661,31.40143590376499,30.649996934441845,32.26028839769981,32.2032090595157,31.058583855425184,27.170512913944492,30.53153619241033,32.72155480739883,32.581033252263694,33.16709718105585,31.393861146722372,31.447204727635153,31.964360471381212
4662,31.402560456692072,30.65094335838944,32.26103306807363,32.20412735247885,31.059730737778978,27.171179342765356,30.53285664092425,32.722497400622046,32.58206575531335,33.16806206474297,31.394971230416445,31.44811200542108,31.965164695937688
4663,31.40368500961921,30.651889782337037,32.26177773844745,32.20504564544194,31.060877620132885,27.17184577158622,30.534177089438117,32.723439993845204,32.58309825836301,33.16902694842997,31.396081314110518,31.449019283207008,31.965968920494106
4664,31.404809562546347,30.652836206284633,32.26252240882127,32.20596393840509,31.06202450248668,27.17251220040714,30.53549753795204,32.72438258706842,32.584130761412666,33.169991832117034,31.397191397804647,31.449926560992935,31.96677314505058
4665,31.40593411547343,30.65378263023223,32.26326707919509,32.2068822313683,31.06317138484053,27.17317862922806,30.536817986465962,32.725325180291634,32.58516326446238,33.170956715804095,31.39830148149872,31.450833838778863,31.967577369607
4666,31.407058668400566,30.654729054179768,32.26401174956891,32.20780052433139,31.06431826719438,27.173845058048926,30.538138434979828,32.72626777351479,32.58619576751204,33.17192159949116,31.399411565192793,31.451741116564847,31.968381594163475
4667,31.408183221327647,30.655675478127364,32.26475641994273,32.20871881729454,31.065465149548174,27.17451148686979,30.539458883493694,32.72721036673801,32.58722827056175,33.17288648317822,31.400521648886865,31.452648394350774,31.969185818719893
4668,31.409307774254785,30.65662190207496,32.26550109031655,32.20963711025769,31.066612031902082,27.175177915690654,30.540779332007673,32.728152959961164,32.58826077361141,33.17385136686528,31.401631732580995,31.4535556721367,31.96999004327637
4669,31.410432327181866,30.657568326022556,32.26624576069037,32.21055540322084,31.067758914255876,27.175844344511574,30.54209978052154,32.72909555318438,32.58929327666107,33.17481625055234,31.402741816275068,31.45446294992263,31.970794267832787
4670,31.411556880109003,30.658514749970152,32.26699043106419,32.21147369618393,31.068905796609727,27.17651077333244,30.543420229035405,32.73003814640754,32.590325779710724,33.1757811342394,31.40385189996914,31.455370227708556,31.971598492389262
4671,31.41268143303614,30.65946117391769,32.26773510143801,32.212391989147136,31.070052678963577,27.177177202153302,30.544740677549328,32.73098073963081,32.59135828276038,33.17674601792646,31.40496198366327,31.45627750549454,31.97240271694568
4672,31.41380598596328,30.660407597865287,32.268479771811826,32.213310282110285,31.071199561317428,27.177843630974223,30.546061126063194,32.73192333285397,32.592390785810096,33.17771090161352,31.406072067357343,31.457184783280468,31.973206941502156
4673,31.41493053889036,30.661354021812883,32.26922444218559,32.21422857507338,31.07234644367128,27.178510059795087,30.547381574577116,32.73286592607718,32.59342328885975,33.178675785300584,31.407182151051416,31.458092061066452,31.97401116605863
4674,31.416055091817498,30.66230044576048,32.269969112559465,32.21514686803653,31.073493326025073,27.179176488616008,30.54870202309104,32.73380851930034,32.59445579190941,33.179640668987645,31.40829223474549,31.45899933885238,31.97481539061505
4675,31.417179644744635,30.66324686970802,32.270713782933285,32.216065160999676,31.074640208378923,27.179842917436872,30.550022471604905,32.734751112523554,32.595488294959125,33.180605552674706,31.409402318439618,31.459906616638307,31.975619615171468
4676,31.418304197671716,30.664193293655615,32.271458453307105,32.216983453962825,31.075787090732774,27.180509346257736,30.551342920118827,32.73569370574671,32.59652079800878,33.18157043636177,31.41051240213369,31.460813894424234,31.976423839727943
4677,31.419428750598854,30.66513971760321,32.272203123680924,32.217901746925975,31.076933973086625,27.1811757750786,30.552663368632693,32.73663629896993,32.59755330105844,33.18253532004883,31.411622485827763,31.46172117221016,31.977228064284418
4678,31.420553303525935,30.666086141550807,32.272947794054744,32.218820039889124,31.078080855440476,27.181842203899464,30.553983817146616,32.737578892193085,32.598585804108154,33.18350020373589,31.412732569521836,31.462628449996146,31.978032288840893
4679,31.421677856453073,30.667032565498403,32.273692464428564,32.21973833285227,31.07922773779427,27.182508632720385,30.55530426566054,32.7385214854163,32.59961830715781,33.18446508742295,31.41384265321591,31.463535727782073,31.97883651339731
4680,31.42280240938021,30.667978989445942,32.27443713480238,32.220656625815366,31.08037462014812,27.18317506154125,30.556624714174404,32.739464078639514,32.60065081020747,33.185429971109954,31.41495273690998,31.464443005568,31.97964073795373
4681,31.42392696230729,30.668925413393538,32.2751818051762,32.22157491877857,31.08152150250197,27.18384149036217,30.55794516268827,32.74040667186273,32.601683313257126,33.186394854797015,31.41606282060411,31.465350283353928,31.980444962510205
4682,31.42505151523443,30.669871837341134,32.27592647555002,32.222493211741664,31.082668384855822,27.184507919183034,30.559265611202193,32.74134926508589,32.602715816306784,33.18735973848413,31.417172904298184,31.466257561139855,31.98124918706668
4683,31.42617606816151,30.67081826128873,32.276671145923785,32.22341150470481,31.083815267209673,27.185174348003898,30.560586059716115,32.7422918583091,32.6037483193565,33.188324622171194,31.418282987992256,31.46716483892584,31.9820534116231
